Date,HE,PGE,SCE,SDGE,VEA,CAISO Total
10/7/2018,2,9590.637641,9105.913672,1765.900784,39.86176732,20502.31386
10/7/2018,3,9425.290591,8926.038199,1726.474046,39.96847363,20117.77131
10/7/2018,4,9424.476867,8882.310056,1751.250681,40.67906742,20098.71667
10/7/2018,5,9524.739872,9004.867465,1836.853533,42.27623513,20408.7371
10/7/2018,6,9760.948338,9186.10965,1905.556586,45.0067529,20897.62133
10/7/2018,7,9912.905327,9081.817132,1920.202987,47.09087385,20962.01632
10/7/2018,8,9919.492398,9176.550992,1959.088295,48.51092416,21103.64261
10/7/2018,9,10062.00332,9306.947,2006.915246,48.74654825,21424.61212
10/7/2018,10,9910.453442,9653.382354,1990.198908,48.84736893,21602.88207
10/7/2018,11,9818.009783,9898.159668,1943.587399,48.57900444,21708.33585
10/7/2018,12,9735.30944,10104.10126,1891.714289,49.22777247,21780.35276
10/7/2018,13,9816.643616,10173.56702,1893.396793,49.84577084,21933.4532
10/7/2018,14,10122.04365,10544.05917,1960.477297,50.5151753,22677.09529
10/7/2018,15,10434.897,10931.67177,2099.780827,51.05489513,23517.40449
10/7/2018,16,10689.65098,11334.4716,2273.007392,52.76683087,24349.8968
10/7/2018,17,11346.95568,11532.34369,2461.299657,53.49481034,25394.09384
10/7/2018,18,11993.22887,12022.61676,2665.483759,55.29411183,26736.6235
10/7/2018,19,12407.76437,12323.26296,2709.576529,55.75848924,27496.36235
10/7/2018,20,12090.51723,12016.46539,2608.941766,53.16936644,26769.09375
10/7/2018,21,11500.96977,11488.14825,2475.312672,49.81839617,25514.24908
10/7/2018,22,10982.82029,10821.34791,2276.212093,45.99096559,24126.37127
10/7/2018,23,10441.61811,10168.80796,2086.501935,42.8475528,22739.77557
10/8/2018,0,10078.92542,9729.79074,1973.468792,40.96143244,21823.14639
10/8/2018,1,9767.509783,9505.842303,1890.668725,39.8589473,21203.87976
10/8/2018,2,9583.570105,9302.795903,1846.604973,39.51341028,20772.48439
10/8/2018,3,9554.648302,9262.700313,1857.563889,40.33695679,20715.24946
10/8/2018,4,9803.382313,9508.222595,1905.437708,42.347178,21259.38979
10/8/2018,5,10335.06794,10046.1825,2000.845097,45.86643389,22427.96197
10/8/2018,6,11390.8389,11015.10222,2247.108185,50.73117836,24703.78049
10/8/2018,7,11666.68316,11322.80981,2369.770812,51.64041079,25410.90419
10/8/2018,8,11798.46801,11411.27832,2396.067916,52.02176358,25657.83601
10/8/2018,9,11699.42237,11587.96762,2379.894556,51.600337,25718.88489
10/8/2018,10,11616.39393,11833.9871,2291.372459,51.31755412,25793.07104
10/8/2018,11,11752.79632,12026.07303,2240.472898,51.04430034,26070.38655
10/8/2018,12,11775.85931,12251.29011,2221.792885,51.50601352,26300.44832
10/8/2018,13,11954.11431,12457.54829,2270.635185,51.69808397,26733.99587
10/8/2018,14,12275.45533,12702.42908,2354.852978,52.61124959,27385.34864
10/8/2018,15,12402.01165,12873.83418,2414.372188,53.62603235,27743.84406
10/8/2018,16,12835.57734,13022.28499,2513.396435,54.66236524,28425.92113
10/8/2018,17,13460.35754,13130.73515,2660.839353,55.67809088,29307.61013
10/8/2018,18,13669.20261,13399.80568,2795.271556,57.328942,29921.60879
10/8/2018,19,13983.94989,13636.12603,2849.918081,57.5263547,30527.52036
10/8/2018,20,13483.95991,13252.32883,2748.0984,54.6244821,29539.01162
10/8/2018,21,12650.85095,12578.62768,2585.7694,50.64807398,27865.8961
10/8/2018,22,11634.28263,11644.81583,2316.355446,46.68947158,25642.14338
10/8/2018,23,10815.62345,10831.70417,2107.279133,43.37748723,23797.98424
10/9/2018,0,10223.79106,10249.74022,1978.830607,41.63384621,22493.99574
10/9/2018,1,9955.57944,9894.846643,1895.886194,40.26447387,21786.57675
10/9/2018,2,9893.479957,9621.388638,1859.479789,39.69073385,21414.03912
10/9/2018,3,9826.412569,9515.54854,1834.367521,39.9576381,21216.28627
10/9/2018,4,10002.3028,9725.390984,1856.254109,42.37781808,21626.32571
10/9/2018,5,10585.22005,10388.71686,2006.841503,46.28658724,23027.065
10/9/2018,6,11269.38867,11333.11929,2248.623277,51.27203616,24902.40327
10/9/2018,7,11909.30504,11744.99688,2372.926206,52.58626901,26079.8144
10/9/2018,8,11940.9956,11851.70847,2391.20037,52.20926618,26236.11371
10/9/2018,9,11945.73115,11900.70154,2284.017303,51.60576147,26182.05575
10/9/2018,10,11828.31279,11876.02434,2180.124045,52.11673704,25936.5779
10/9/2018,11,11726.48406,12058.92995,2189.195616,52.16626524,26026.77589
10/9/2018,12,11721.96293,12411.64025,2198.329923,53.92804593,26385.86115
10/9/2018,13,11866.48186,12684.22844,2251.2773,55.44241198,26857.43001
10/9/2018,14,12010.86674,12845.64497,2268.870613,57.58707491,27182.96941
10/9/2018,15,12324.22787,12901.71921,2363.040875,58.50190187,27647.48987
10/9/2018,16,12489.79288,12991.86878,2476.548065,59.92277461,28018.13249
10/9/2018,17,12942.34616,13034.95358,2623.241447,59.99535967,28660.53655
10/9/2018,18,13266.00283,13235.44487,2762.362716,60.30928938,29324.11971
10/9/2018,19,13452.24281,13488.47931,2814.04243,59.88584921,29814.6504
10/9/2018,20,12967.11081,13100.10422,2696.063102,56.19440029,28819.47254
10/9/2018,21,12227.13209,12441.34913,2510.854347,51.72682869,27231.06239
10/9/2018,22,11377.06248,11512.23275,2269.560471,47.12574904,25205.98145
10/9/2018,23,10623.94724,10745.31424,2068.427165,43.50172193,23481.19036
10/10/2018,0,10030.98861,10153.64857,1954.323677,41.847979,22180.80883
10/10/2018,1,9632.001737,9742.410986,1872.979559,40.66936785,21288.06165
10/10/2018,2,9512.243525,9506.349555,1814.943072,39.85902458,20873.39518
10/10/2018,3,9608.596885,9444.983441,1793.437838,40.51204467,20887.53021
10/10/2018,4,9741.447211,9594.900793,1835.884761,42.41840084,21214.65117
10/10/2018,5,10313.14826,10237.23242,1981.097686,47.00287819,22578.48124
10/10/2018,6,11081.03619,11238.9363,2203.053928,51.89029563,24574.91671
10/10/2018,7,11802.50776,11569.07664,2280.989926,52.26658218,25704.84091
10/10/2018,8,11709.42349,11639.95789,2264.753954,51.81952515,25665.95486
10/10/2018,9,11591.28951,11759.83145,2249.996394,52.44645472,25653.56381
10/10/2018,10,11486.10736,12002.84491,2216.093595,52.82111256,25757.86698
10/10/2018,11,11313.94444,12090.42661,2186.413269,53.32517065,25644.10948
10/10/2018,12,10884.33551,12191.72633,2164.494281,54.69612335,25295.25224
10/10/2018,13,10872.24471,12248.84703,2205.114067,56.11196986,25382.31777
10/10/2018,14,11071.61111,12406.09076,2274.069499,58.69487941,25810.46624
10/10/2018,15,11432.4366,12556.8427,2382.627298,59.3073693,26431.21397
10/10/2018,16,11826.28258,12706.80518,2459.755759,59.17578931,27052.01931
10/10/2018,17,12300.43801,12712.18451,2558.920174,59.25878037,27630.80147
10/10/2018,18,12777.20076,13086.91616,2713.631487,59.34464702,28637.09306
10/10/2018,19,13075.32988,13378.78001,2770.010493,58.56834101,29282.68872
10/10/2018,20,12673.92046,12931.69215,2657.633812,55.32879178,28318.57522
10/10/2018,21,12032.26466,12289.3845,2494.644264,51.56563782,26867.85906
10/10/2018,22,11214.35156,11397.10966,2262.953912,47.56092874,24921.97606
10/10/2018,23,10409.18473,10609.85749,2060.642033,43.92964823,23123.6139
10/11/2018,0,9994.478842,10095.35312,1941.847803,42.06199894,22073.74176
10/11/2018,1,9946.074201,9662.710171,1856.448592,41.01009551,21506.24306
10/11/2018,2,9695.789963,9407.70378,1812.3578,40.5072806,20956.35882
10/11/2018,3,9624.278421,9322.884915,1827.280478,41.00254846,20815.44636
10/11/2018,4,9811.305609,9527.957632,1834.265923,43.16570218,21216.69487
10/11/2018,5,10357.81331,10187.44796,1990.568515,47.17210458,22583.00189
10/11/2018,6,11080.33504,11171.27858,2241.206217,51.97207223,24544.79191
10/11/2018,7,11862.04786,11592.5247,2350.454224,52.88898413,25857.91577
10/11/2018,8,11765.44262,11839.411,2384.065572,53.05786329,26041.97706
10/11/2018,9,11504.96354,11929.98192,2402.501611,53.31371616,25890.76078
10/11/2018,10,11196.33436,12024.66602,2368.26095,53.44405864,25642.70539
10/11/2018,11,11110.20163,12294.38089,2342.254934,53.85862782,25800.69609
10/11/2018,12,10708.49845,12243.86282,2310.651557,55.33387794,25318.34671
10/11/2018,13,10829.36536,12315.87512,2286.159905,56.44882667,25487.84921
10/11/2018,14,10968.71626,12323.50492,2398.883425,57.51552289,25748.62013
10/11/2018,15,11241.8867,12507.48731,2382.862423,58.73004324,26190.96648
10/11/2018,16,11750.40995,12639.75484,2361.744918,59.74237108,26811.65208
10/11/2018,17,12246.1708,12630.57748,2469.550113,60.25954819,27406.55794
10/11/2018,18,12786.69052,12989.59499,2610.308459,60.42689438,28447.02087
10/11/2018,19,13168.22614,13277.39671,2613.836948,59.38398801,29118.84379
10/11/2018,20,12739.53824,12896.38793,2511.858172,56.41604012,28204.20038
10/11/2018,21,12115.41058,12318.2218,2385.371797,52.18214563,26871.18633
10/11/2018,22,11273.31627,11389.40619,2209.637814,47.67582734,24920.03609
10/11/2018,23,10475.4642,10579.62961,2050.803335,44.10629941,23150.00345
10/12/2018,0,10194.47519,9983.827287,1972.654279,41.92459603,22192.88135
10/12/2018,1,9991.635761,9555.788559,1882.208025,40.55677523,21470.18912
10/12/2018,2,9810.729456,9358.049191,1833.239742,40.41484473,21042.43323
10/12/2018,3,9677.832023,9245.22578,1805.558828,40.76388725,20769.38052
10/12/2018,4,9722.511813,9421.486713,1808.796502,42.37735171,20995.17238
10/12/2018,5,10298.07074,10024.92714,1941.242963,46.33934247,22310.58018
10/12/2018,6,10965.04711,10942.76973,2160.550853,50.78115277,24119.14885
10/12/2018,7,11761.27046,11243.33231,2232.323464,51.49745716,25288.42368
10/12/2018,8,11589.59913,11406.41628,2230.730921,50.61420536,25277.36054
10/12/2018,9,11415.18089,11835.26647,2230.635983,50.51479398,25531.59813
10/12/2018,10,11477.02858,12138.50201,2262.982853,50.52509118,25929.03853
10/12/2018,11,11334.04007,12381.81824,2236.863723,51.36070759,26004.08274
10/12/2018,12,11274.40501,12442.12003,2259.971684,52.91715918,26029.41389
10/12/2018,13,11527.27297,12723.37907,2291.283548,54.78154225,26596.71713
10/12/2018,14,11646.774,12934.96476,2392.051778,57.07880279,27030.86934
10/12/2018,15,11858.0044,13154.56797,2429.062139,58.89548355,27500.52999
10/12/2018,16,12323.39054,13213.09751,2489.952973,60.13621713,28086.57724
10/12/2018,17,12801.16239,13000.08441,2586.908099,59.82580576,28447.9807
10/12/2018,18,12979.31991,13180.68934,2685.327623,59.0064397,28904.3433
10/12/2018,19,13042.62139,13193.89249,2680.42491,57.23732765,28974.17612
10/12/2018,20,12572.07016,12696.04244,2580.806737,54.04984958,27902.96918
10/12/2018,21,11959.14906,12059.5082,2453.16323,50.94975651,26522.77025
10/12/2018,22,11267.69585,11312.72041,2275.848762,47.28182066,24903.54684
10/12/2018,23,10604.07171,10635.28351,2086.204797,43.8863375,23369.44635
10/13/2018,0,10115.74227,10058.59224,1962.304126,41.38042064,22178.01906
10/13/2018,1,9902.274674,9614.702308,1863.946762,40.00417833,21420.92792
10/13/2018,2,9680.079306,9254.949449,1805.038255,39.38433226,20779.45134
10/13/2018,3,9501.975044,9069.983787,1767.003738,39.76439536,20378.72696
10/13/2018,4,9517.523468,9096.386113,1777.206824,40.90029271,20432.0167
10/13/2018,5,9738.102252,9327.820845,1834.127993,43.1636975,20943.21479
10/13/2018,6,10223.61288,9784.841831,1929.274013,46.91158194,21984.64031
10/13/2018,7,10494.11283,9993.109838,1972.947863,47.92694573,22508.09748
10/13/2018,8,10616.79134,10340.48341,1897.530167,48.61377192,22903.41869
10/13/2018,9,10247.5334,10584.61854,1938.448318,48.12117017,22818.72143
10/13/2018,10,9976.02247,10667.10704,2023.727334,48.3861886,22715.24303
10/13/2018,11,9872.762234,10718.06374,2004.131458,48.63472224,22643.59215
10/13/2018,12,10060.20977,10609.43731,1981.764443,50.21148645,22701.62301
10/13/2018,13,10180.4559,10559.78709,1963.016716,52.11700356,22755.37671
10/13/2018,14,10443.51928,10370.62135,1965.716052,54.48403145,22834.34071
10/13/2018,15,10717.08719,10371.78737,1956.259668,56.28099431,23101.41522
10/13/2018,16,10997.8743,10461.07867,2002.73765,58.22221568,23519.91283
10/13/2018,17,11632.46288,10662.27304,2217.613156,58.35234482,24570.70143
10/13/2018,18,12058.78403,11244.8383,2476.603909,57.46432789,25837.69057
10/13/2018,19,12259.62038,11457.43568,2499.666267,55.84277897,26272.56511
10/13/2018,20,11859.49831,11242.27692,2427.093005,52.94340999,25581.81164
10/13/2018,21,11361.53976,10876.31733,2314.868628,49.91020144,24602.63592
10/13/2018,22,10692.47349,10352.33626,2157.013129,46.46357812,23248.28646
10/13/2018,23,10007.59784,9730.639602,1989.251486,43.17737154,21770.6663
10/14/2018,0,9562.16593,9291.326272,1861.160525,41.14304783,20755.79577
10/14/2018,1,9191.615896,9004.838148,1774.206904,39.6902772,20010.35123
10/14/2018,2,8984.562262,8725.828346,1728.03212,39.38783639,19477.81056
10/14/2018,3,9132.490994,8581.050758,1692.374241,39.65673898,19445.57273
10/14/2018,4,9115.871707,8677.251776,1696.281941,40.08156825,19529.48699
10/14/2018,5,9230.156553,8800.43738,1742.35711,42.51687963,19815.46792
10/14/2018,6,9544.119149,9057.102977,1821.535073,45.58238235,20468.33958
10/14/2018,7,9792.365275,9028.102637,1825.234708,46.91112541,20692.61374
10/14/2018,8,10043.71053,9212.576159,1776.913329,47.69138986,21080.89141
10/14/2018,9,10086.81739,9411.757075,1747.509367,48.42105615,21294.50489
10/14/2018,10,9762.173894,9652.627234,1713.638544,48.5019449,21176.94162
10/14/2018,11,9488.95079,9683.338084,1742.65486,48.49096464,20963.4347
10/14/2018,12,9435.786836,9610.450651,1680.71896,48.49409332,20775.45054
10/14/2018,13,9572.070515,9476.421909,1510.498133,48.99355269,20607.98411
10/14/2018,14,9548.708191,9701.501741,1562.009625,49.4291966,20861.64875
10/14/2018,15,9636.337183,10033.80542,1716.140801,49.53338102,21435.81679
10/14/2018,16,10219.04938,10430.86088,2080.579492,50.68597997,22781.17573
10/14/2018,17,11069.21742,10841.11791,2325.555512,52.27949016,24288.17034
10/14/2018,18,11741.47997,11535.25376,2542.247118,54.60229531,25873.58314
10/14/2018,19,12043.22407,11850.03532,2595.703559,54.16795023,26543.13089
10/14/2018,20,11659.11206,11565.64737,2501.260201,51.94538871,25777.96502
10/14/2018,21,11064.37963,11058.59824,2355.733294,49.1516591,24527.86281
10/14/2018,22,10468.76664,10330.28102,2158.719249,45.74722803,23003.51414
10/14/2018,23,9905.614801,9670.67778,1965.027127,42.80624605,21584.12595
10/15/2018,0,9556.365905,9158.401003,1860.682502,41.71392643,20617.16334
10/15/2018,1,9228.983047,8831.220657,1783.056227,40.95767452,19884.2176
10/15/2018,2,9084.277442,8656.263648,1746.174914,40.95554943,19527.67155
10/15/2018,3,9070.535838,8606.186704,1726.166205,42.31559121,19445.20434
10/15/2018,4,9289.74985,8892.202345,1770.804006,44.89132746,19997.64753
10/15/2018,5,9850.54992,9537.399697,1919.678541,50.08459387,21357.71275
10/15/2018,6,10767.53469,10534.86917,2181.567231,55.85391761,23539.82501
10/15/2018,7,11383.91124,10824.18629,2240.435748,57.97281306,24506.5061
10/15/2018,8,11270.49762,10858.07786,2244.844497,57.44927459,24430.86925
10/15/2018,9,11014.81243,10768.64898,2186.362537,56.29123611,24026.11519
10/15/2018,10,11105.19985,10724.18202,2155.300748,54.82358781,24039.50621
10/15/2018,11,10952.38728,10905.99621,2136.408472,53.38133665,24048.17329
10/15/2018,12,10902.03159,10952.88235,2165.671153,52.2770668,24072.86217
10/15/2018,13,11090.82347,11063.78959,2172.330844,51.87205502,24378.81596
10/15/2018,14,11379.75763,11143.1727,2245.049511,51.40125652,24819.38111
10/15/2018,15,11772.96809,11452.54097,2342.752241,51.03843251,25619.29973
10/15/2018,16,12026.54814,11804.56031,2484.484426,52.24815782,26367.84104
10/15/2018,17,12534.56394,12115.20131,2636.522177,53.42672182,27339.71414
10/15/2018,18,12982.79682,12661.08237,2774.494182,56.98621446,28475.35959
10/15/2018,19,13104.84385,12851.33075,2774.565157,57.15667,28787.89642
10/15/2018,20,12557.21693,12403.51903,2638.597661,55.27868529,27654.6123
10/15/2018,21,11804.29317,11652.45634,2447.317058,52.21339277,25956.27996
10/15/2018,22,11001.68762,10730.27472,2206.569345,48.49954424,23987.03123
10/15/2018,23,10189.07982,9952.891524,2002.740469,45.25563266,22189.96745
10/16/2018,0,9966.51303,9443.140652,1878.248205,44.47462306,21332.37651
10/16/2018,1,9616.3338,9070.152345,1798.525072,44.15154734,20529.16276
10/16/2018,2,9401.047313,8827.894632,1747.978696,43.99734605,20020.91799
10/16/2018,3,9333.693401,8732.258781,1728.49422,45.77289845,19840.2193
10/16/2018,4,9454.953547,8943.503658,1775.400982,48.69283478,20222.55102
10/16/2018,5,10025.22056,9589.213703,1924.80751,53.8083875,21593.05016
10/16/2018,6,10784.1818,10640.80798,2171.099756,60.41632304,23656.50586
10/16/2018,7,11650.28241,10980.86941,2243.507986,62.05115624,24936.71096
10/16/2018,8,11421.58466,10965.80791,2183.302495,59.21380212,24629.90887
10/16/2018,9,11036.91725,10929.9167,2079.381695,55.96289414,24102.17853
10/16/2018,10,11098.49955,11163.88883,2073.483409,54.0534203,24389.92522
10/16/2018,11,11006.61375,11198.14888,2050.940151,51.49705272,24307.19983
10/16/2018,12,10963.13186,11295.94967,2053.721827,51.04360552,24363.84697
10/16/2018,13,11016.69488,11330.00433,2110.842148,51.01552605,24508.55688
10/16/2018,14,11114.58348,11605.31115,2152.969521,50.81977536,24923.68392
10/16/2018,15,11455.88798,11929.80171,2288.702508,50.87315619,25725.26536
10/16/2018,16,11957.08854,12233.51802,2426.869023,51.5235336,26668.99911
10/16/2018,17,12485.16901,12417.99131,2572.557423,53.24910454,27528.96685
10/16/2018,18,12975.35493,12890.87718,2720.267209,55.8263331,28642.32565
10/16/2018,19,13099.8569,13065.51032,2750.871999,55.82390296,28972.06312
10/16/2018,20,12604.73847,12608.54067,2632.549915,53.35863717,27899.18769
10/16/2018,21,11907.16562,11894.50776,2463.950682,49.93709401,26315.56116
10/16/2018,22,11108.26162,10987.21415,2231.155394,46.17809706,24372.80926
10/16/2018,23,10313.85407,10175.40073,2028.18361,42.9366794,22560.37509
10/17/2018,0,9752.114592,9596.344088,1889.88116,41.36111906,21279.70096
10/17/2018,1,9384.663601,9197.531915,1795.427654,41.34583455,20418.969
10/17/2018,2,9464.046455,8996.300131,1757.425595,41.96560722,20259.73779
10/17/2018,3,9476.186064,8886.778597,1748.339086,43.333311,20154.63706
10/17/2018,4,9678.821774,9089.044581,1798.123287,46.0480447,20612.03769
10/17/2018,5,9937.29154,9732.683441,1928.06861,51.36061138,21649.4042
10/17/2018,6,10977.31479,10715.06924,2170.332777,58.7463568,23921.46317
10/17/2018,7,11710.16328,11051.73955,2250.714058,60.02423134,25072.64112
10/17/2018,8,11452.17833,10994.21327,2199.545966,56.74464302,24702.68221
10/17/2018,9,11215.84078,11129.80619,2170.234565,53.93379118,24569.81532
10/17/2018,10,11153.19532,11268.15949,2146.060882,52.103308,24619.51901
10/17/2018,11,10954.68175,11487.97649,2113.272368,51.51001393,24607.44062
10/17/2018,12,10939.32217,11488.79436,2107.866787,50.88887673,24586.87219
10/17/2018,13,11171.98324,11765.52052,2159.327583,51.36519313,25148.19654
10/17/2018,14,11448.73361,12085.53419,2208.368495,51.52080691,25794.1571
10/17/2018,15,11835.35769,12389.68582,2327.034011,52.07862821,26604.15615
10/17/2018,16,12119.49718,12591.0675,2466.574429,53.34902557,27230.48814
10/17/2018,17,12515.28987,12739.31683,2629.008783,54.39833232,27938.01381
10/17/2018,18,13030.07028,13064.71313,2767.862458,56.91348327,28919.55935
10/17/2018,19,13158.90168,13144.82948,2783.334989,56.499981,29143.56613
10/17/2018,20,12669.27651,12714.34762,2662.259018,54.35468084,28100.23783
10/17/2018,21,11966.73564,11988.36433,2493.665293,50.56687997,26499.33215
10/17/2018,22,11222.58983,11039.30594,2247.48577,47.09449466,24556.47604
10/17/2018,23,10433.44531,10189.07383,2041.721824,43.7994177,22708.04038
10/18/2018,0,9944.092226,9717.292386,1944.54542,42.33336205,21648.26339
10/18/2018,1,9535.392205,9334.3167,1861.799807,42.1679898,20773.6767
10/18/2018,2,9295.211393,9081.501983,1794.725616,42.86032861,20214.29932
